,Step,Value
591,7202,-0.001831831966688503
592,7204,-0.001838432407021618
593,7213,-0.001844983672951402
594,7215,-0.001851406536221888
595,7216,-0.001857677120859669
596,7235,-0.0018540986196510722
597,7238,-0.0018584625434545615
598,7247,-0.0018639415680200158
599,7260,-0.0018624816823398158
600,7284,-0.0018687638755164175
601,7300,-0.0018749665267612534
602,7311,-0.0018661614814936408
603,7329,-0.0018724009166787043
604,7339,-0.0018686127175119172
605,7340,-0.0018577345203367982
606,7346,-0.0018455756251334302
607,7353,-0.0018423536788820959
608,7357,-0.001843525812093275
609,7358,-0.001836177983972342
610,7359,-0.0018387082141326186
611,7381,-0.0018388979219912925
612,7382,-0.0018376769127713796
613,7386,-0.0018288247636436658
614,7388,-0.001830400376007229
615,7397,-0.0018305138522471567
616,7401,-0.001823373203724685
617,7430,-0.0018300750616874382
618,7431,-0.0018268181210705637
619,7440,-0.0018293528098598582
620,7443,-0.0018199844717612596
621,7450,-0.0018241242770436468
622,7460,-0.0018196627042732102
623,7461,-0.0018258173872304781
624,7463,-0.0018324602633581733
625,7468,-0.0018216451307245915
626,7474,-0.0018202549294173457
627,7478,-0.0018249308801231723
628,7480,-0.0018247844813219405
629,7496,-0.001827428646508721
630,7502,-0.0018261498100436337
631,7503,-0.0018314465319431974
632,7511,-0.0018380390766237654
633,7530,-0.0018419237858575278
634,7547,-0.0018483923479989525
635,7573,-0.001853508574518963
636,7596,-0.0018598455087737733
637,7609,-0.0018489681936860354
638,7612,-0.0018481287617491751
639,7643,-0.0018443283341316834
640,7644,-0.0018382035907903666
641,7660,-0.0018228307848824627
642,7661,-0.001826080947033638
643,7671,-0.0018246636275633017
644,7674,-0.0018207510112876687
645,7676,-0.0018224412411747919
646,7687,-0.0018121277287630438
647,7693,-0.0018011663414754134
648,7696,-0.0017954407880606592
649,7700,-0.0017885406901800526
650,7718,-0.001792174823278252
651,7719,-0.0017868242150454695
652,7723,-0.0017938437728950147
653,7726,-0.0017957574351660645
654,7728,-0.0017984048808144038
655,7742,-0.0017872556520062597
656,7746,-0.001787857605486197
657,7757,-0.001783120829431335
658,7760,-0.0017735913311370218
659,7780,-0.0017773338878256516
660,7788,-0.001777663458947395
661,7798,-0.001779455224357921
662,7799,-0.0017804431321143419
663,7810,-0.0017717809707931984
664,7833,-0.0017786517610852664
665,7838,-0.0017730432834744138
666,7855,-0.0017697455506396698
667,7899,-0.001776399405133273
668,7900,-0.0017835081110819401
669,7904,-0.0017899464299711207
670,7908,-0.0017969657256714097
671,7926,-0.0018038863584146955
672,7932,-0.0017986644148305483
673,7975,-0.001797140410682243
674,7983,-0.0018040592965754205
675,7991,-0.0017996785136096664
676,7992,-0.0018065887384735697
677,8009,-0.001798244221088834
678,8022,-0.0018011547988779457
679,8026,-0.0018080788408891663
680,8037,-0.0018149050624802745
681,8049,-0.0018047420218554717
682,8052,-0.0018074904416369168
683,8054,-0.0018115929172205477
684,8058,-0.001807640818048342
685,8066,-0.0018132522798678587
686,8126,-0.00181947106706918
687,8132,-0.0018121120863984882
688,8133,-0.0018027043555345033
689,8150,-0.0018061683319791583
690,8157,-0.0018015891486593666
691,8180,-0.001796978677172773
692,8184,-0.0018038809104010452
693,8195,-0.0018005473412970347
694,8198,-0.0017956836678840644
695,8215,-0.0018013784012052237
696,8221,-0.0017940791671931715
697,8234,-0.0018010739655212398
698,8254,-0.0017913569058660274
699,8263,-0.001798315356807367
700,8279,-0.0018009372232392934
701,8281,-0.0017916558410069005
702,8290,-0.0017918526625968314
703,8299,-0.001783106485970863
704,8307,-0.0017898565511111544
705,8327,-0.0017968935756000428
706,8329,-0.0017991544898440424
707,8332,-0.001802753134945602
708,8334,-0.001796762463596146
709,8340,-0.0018037018489601845
710,8352,-0.0017932244104705826
711,8353,-0.0017909137263658768
712,8360,-0.001791993139102218
713,8363,-0.001782842897711196
714,8368,-0.001780551298734084
715,8375,-0.001776700735746743
716,8377,-0.0017725603283892757
717,8428,-0.0017686123351053828
718,8439,-0.001758061491754329
719,8442,-0.001765399636836786
720,8447,-0.0017720042404684182
721,8463,-0.001764770898063734
722,8467,-0.0017591600490830966
723,8468,-0.0017554565385922655
724,8470,-0.0017547708232063428
725,8480,-0.0017621587049742795
726,8484,-0.0017694381679245366
727,8488,-0.001759950776245291
728,8497,-0.0017563328084828382
729,8498,-0.00176174710039801
730,8503,-0.0017690652193940299
731,8507,-0.0017692184772000897
732,8508,-0.0017697595824280887
733,8523,-0.0017769689966038078
734,8554,-0.0017823873366377698
735,8566,-0.0017833052232713923
736,8573,-0.0017903909310386784
737,8578,-0.0017973590417282915
738,8592,-0.0017980873013110086
739,8601,-0.0017901871482978984
740,8616,-0.0017864093568149195
741,8627,-0.0017775200232467703
742,8634,-0.0017680433730143026
743,8635,-0.0017679011292841594
744,8644,-0.0017750948179913178
745,8682,-0.0017818954098114046
746,8685,-0.0017870540757132906
747,8687,-0.0017933616649561577
748,8690,-0.001795750848306596
749,8691,-0.0018026943898235299
750,8695,-0.0017915314759252945
751,8727,-0.0017929491511660416
752,8741,-0.001789853079654381
753,8768,-0.0017828405088578373
754,8774,-0.0017882836737692588
755,8778,-0.001795301887031566
756,8796,-0.0017943462681612504
757,8801,-0.001793614355479638
758,8816,-0.0017864168019248415
759,8819,-0.001778847493905593
760,8822,-0.001778341178966537
761,8843,-0.0017854933571768716
762,8854,-0.0017891168936051028
763,8867,-0.0017900545546690517
764,8868,-0.0017852958091223612
765,8878,-0.0017749360210311377
766,8881,-0.0017794517608208265
767,8885,-0.0017865642532126182
768,8902,-0.0017936211106804921
769,8904,-0.0017920264195736874
770,8907,-0.0017988908053779503
771,8928,-0.0018058029473241707
772,8930,-0.001812680507850929
773,8935,-0.0018048327527724196
774,8946,-0.0018073530452446954
775,8954,-0.0018009243947922486
776,8958,-0.0018011523908443262
777,8975,-0.001808059626935883
778,8981,-0.0018148693206665241
779,8991,-0.0018138753874598589
780,8993,-0.0018200948635852603
781,8999,-0.0018110082849494076
782,9004,-0.0018026235820999134
783,9009,-0.0018069419162789141
784,9012,-0.0018112418171161249
785,9027,-0.0017992184589449634
786,9028,-0.0017953503543555137
787,9055,-0.0017857189708119585
788,9063,-0.0017921351811038388
789,9073,-0.0017851530892928004
790,9084,-0.0017916528683998723
791,9105,-0.0017961146297158738
792,9122,-0.001785945583418715
793,9123,-0.001789329667584528
794,9155,-0.0017961431709086827
795,9156,-0.001792609479199596
796,9162,-0.0017828245944075999
797,9214,-0.0017743970984635238
798,9216,-0.0017775451374788885
799,9223,-0.0017840282861040996
800,9226,-0.0017910890532430584
801,9233,-0.0017914371527106279
802,9260,-0.0017980210211835216
803,9281,-0.0018031170409716865
804,9291,-0.0018032592605619696
805,9307,-0.0017974765479563497
806,9309,-0.0017973750124767862
807,9311,-0.0018043368523520183
808,9316,-0.0018112290738284981
